2596,51
2590,56
2804,139
2785,155
2595,45
2579,132
2606,45
2605,49
2617,45
2612,59
2612,201
2886,151
2742,134
2609,214
2503,157
2495,51
2610,259
2517,72
2504,0
2503,38
2501,71
2880,209
2768,114
2511,54
2507,22
2492,135
2489,163
2962,148
2811,135
2739,117
2703,122
2522,105
2519,102
2516,23
2515,41
2900,45
2709,125
2511,92
2749,98
2686,354
2699,347
2570,346
2533,71
2703,330
2678,128
2529,68
2524,94
2536,99
2498,66
2489,100
2713,117
2739,323
2696,72
2510,79
2502,81
2722,315
2500,74
2486,68
2489,11
2489,42
2490,75
2952,107
2705,90
2507,40
2500,49
2493,63
2509,59
2919,13
2740,54
2640,80
2843,166
3008,45
2893,114
2850,6
2628,30
2864,118
2827,160
2529,326
2808,99
2840,153
2795,79
2746,143
2847,352
2840,14
2537,42
2860,358
2818,332
2801,18
2791,63
2745,306
2514,102
2788,13
2562,354
3073,173
2978,71
2860,31
3067,164
2804,72
2562,59
2567,34
2998,45
2684,84
2676,42
2863,102
2574,170
2511,211
3067,32
2909,57
2863,348
2567,333
3182,105
2818,324
2752,332
2751,88
2569,102
3195,111
2982,53
2850,58
2586,76
2837,17
2723,99
3070,0
3057,124
2818,119
2847,320
2606,112
2893,83
2716,1
2644,125
2613,37
2929,356
2767,307
2991,49
2939,56
2537,7
3119,119
2942,346
2886,12
2775,344
2490,79
3106,228
2831,284
2837,112
2890,299
2824,135
2728,135
2962,88
3142,220
2847,2
2536,34
3168,95
2926,289
2893,21
2687,20
3109,211
3119,200
2916,349
2795,18
2555,58
2499,42
3027,173
3096,160
2916,105
2591,42
3185,328
3021,221
3083,257
2860,276
3008,196
3034,189
2873,130
3182,49
2998,102
2658,357
3175,15
2952,8
2622,95
2955,288
2837,66
3182,45
3077,129
2755,320
3047,28
2880,86
3221,292
3182,115
3064,29
2827,332
2518,107
3050,180
3107,356
2995,173
2721,164
3182,116
2724,132
2515,90
3017,46
3077,256
2929,338
2735,127
2893,319
3231,45
2560,89
3162,43
2982,188
2731,66
3172,50
2916,138
2890,63
2704,45
3198,23
2985,214
3011,323
3024,312
2763,7
3244,56
2955,9
3201,10
2972,36
2985,167
2539,23
3001,260
2952,51
2962,211
3004,0
2727,45
3004,167
2886,22
3024,344
3034,187
2903,279
2926,245
2942,200
2991,54
2742,116
2606,356
3244,326
3237,27
2616,359
2913,16
2813,48
2530,149
3260,45
3047,90
2955,60
2893,77
2965,38
3037,230
3027,152
2756,70
2939,325
3198,126
3195,90
2975,222
2890,84
3018,109
3011,85
3221,79
3004,135
2572,49
3260,128
3168,25
2878,349
3198,9
2975,260
3178,38
2995,176
2913,144
2982,175
2945,209
2995,143
2942,0
2945,288
2959,288
2796,114
2785,315
2784,325
2789,320
2922,162
3008,135
2978,73
2892,54
2521,45
2985,72
3057,39
2829,78
3201,331
3136,329
2548,355
2962,89
2808,15
2749,87
3155,328
2991,285
2968,108
2932,77
2808,356
2794,106
3080,24
2936,52
2913,261
2919,232
2978,257
2574,312
3142,59
2804,15
2595,9
2929,232
3001,246
2813,94
2988,342
3175,59
2861,0
2804,61
3001,78
2914,141
2668,41
3185,129
2913,216
3168,72
2955,30
2932,100
3234,0
3201,53
2903,236
2874,352
2903,254
2800,45
3257,336
3188,278
2952,62
2932,237
3050,281
2955,285
2791,41
3172,162
3116,69
2895,51
3182,122
3024,81
2962,251
2978,27
2952,40
2945,348
3149,188
2833,150
3136,185
2851,49
2933,111
2810,110
3267,85
3188,30
2955,37
3001,276
3008,281
2942,28
2921,331
2985,315
2978,289
2889,51
2814,103
2938,127
2828,95
3146,95
2977,94
3034,45
3083,61
3044,23
2982,90
2901,176
2995,66
2528,151
3188,112
2939,243
3008,215
3021,238
2937,80
2844,317
2781,13
2945,252
2857,143
3021,53
2919,141
2800,185
2773,151
2759,144
2714,117
2671,109
2975,126
2775,148
2746,149
2743,148
2717,108
2751,136
2739,131
2733,133
2716,117
2611,99
3073,123
3060,167
2899,120
2861,107
2853,351
2785,202
2723,127
2656,110
3064,194
3050,167
3004,141
2952,58
3034,68
2703,130
2685,128
2661,119
3057,101
3050,139
3060,342
2945,49
2704,123
2676,129
2621,81
3060,45
2975,136
3067,21
2719,128
2638,86
2700,115
2673,108
2654,71
2664,50
3050,80
2858,125
2854,163
3047,56
2873,351
2680,23
2676,9
2678,9
2839,120
2792,86
3103,74
2995,6
2702,90
2991,282
3004,31
2919,117
2945,258
3054,270
2978,75
2915,81
2756,30
2717,155
2928,315
2770,95
2656,77
2750,124
2907,45
2781,65
2715,203
2968,338
2739,130
2922,129
2792,101
3064,90
3041,243
2888,32
3080,180
2613,132
2978,135
2952,353
2773,81
3057,90
3064,45
2742,174
2677,167
2567,140
2739,142
3001,267
3014,5
2584,343
2902,104
3047,155
2909,212
2910,198
3011,108
2998,68
3011,263
3008,24
3004,18
3031,81
2939,288
2949,277
3028,323
2900,315
2932,96
2909,72
2909,0
2900,180
2867,143
3047,356
2617,15
2998,340
2962,276
2759,160
2646,9
3027,217
2963,121
2919,117
2690,343
2660,3
2955,235
2953,120
2887,124
3014,338
2995,62
2965,142
2982,47
2739,311
2983,5
2916,243
3047,135
2751,270
2690,318
2599,89
2919,264
2975,253
2617,83
2574,92
2939,19
2915,45
2765,41
2784,348
2850,108
2919,236
2995,233
2817,32
2932,18
2826,11
2795,47
2760,62
2700,76
3001,238
2699,165
2730,79
2655,82
2644,46
2998,252
2854,28
2809,63
2633,94
2588,152
2811,84
2926,208
2839,71
2689,179
3015,66
2995,62
2938,159
2929,130
2851,107
2949,122
2596,33
2939,45
2805,44
3074,52
2932,54
2868,29
2864,128
2946,352
3021,25
3018,49
2863,193
2978,156
2945,63
2618,7
2968,120
2734,93
2728,83
2762,190
2922,270
2926,61
2962,346
2624,183
2917,107
2644,345
2645,45
3024,24
2651,40
2936,231
2813,127
2617,344
2952,281
2968,286
2992,228
2976,124
2796,131
2955,311
2917,175
2821,72
2794,179
2661,266
2793,119
2976,315
2807,115
3109,87
3109,53
2792,109
2775,121
3113,14
2919,341
2757,129
2952,41
2764,91
2753,109
2744,122
2736,138
2954,156
2662,138
2988,69
2965,72
2663,118
2600,64
2942,71
2718,90
2695,168
2669,31
2753,103
2721,101
2686,142
2676,119
2610,135
2706,137
2709,323
2676,66
3201,70
2688,120
2685,11
2684,347
2714,329
2766,38
2695,101
2690,35
2769,7
2795,126
2740,332
3009,238
2964,84
2783,332
2781,56
2775,40
2781,39
2593,7
3149,120
3044,345
2919,76
2786,52
2780,13
2780,350
2872,79
2796,27
2790,54
2769,107
2719,48
2763,357
3011,73
2955,65
3149,135
2808,112
2811,352
3205,60
2892,48
2922,293
2828,352
2598,327
2972,348
2834,348
2810,42
2684,141
2613,39
2647,234
2667,95
2942,305
2971,340
2822,308
2661,60
2687,338
3103,85
3034,50
2682,28
2876,343
2802,358
2958,39
2890,20
2707,5
2706,9
2702,27
2686,29
2727,52
2720,36
2733,44
2724,349
2619,13
3195,83
3139,106
2929,44
2849,293
2733,90
2803,333
2931,4
2871,82
2737,99
2730,135
2653,332
2655,21
2659,332
2665,0
2871,92
2988,217
2920,316
2718,63
2682,66
2662,324
3096,49
2975,38
2653,93
2876,314
2969,35
2662,119
2919,108
2738,270
2673,27
2696,276
2694,56
3024,56
2986,174
2860,332
2690,40
2987,169
2787,96
2934,299
2712,304
2954,160
2750,68
3044,57
2719,52
2764,76
3034,61
2753,230
3109,26
2936,100
2875,331
2878,273
2856,66
2976,211
2747,9
2703,47
3073,99
2932,93
2889,323
3146,85
2651,64
2942,170
2534,108
2774,10
2732,43
2916,228
2744,118
2711,171
3021,68
3032,87
2904,53
2866,122
2539,24
2895,357
2903,146
3086,123
3083,45
2924,9
2740,56
3109,60
2935,7
2914,104
2686,45
2564,44
3010,203
2753,111
2719,6
2699,45
2925,82
2821,102
2754,101
2693,5
2674,344
3178,83
2826,76
2725,95
2961,97
2939,88
2761,181
2764,148
2971,322
2992,355
2525,80
2750,60
2742,345
2695,15
2993,346
2972,0
2931,30
2868,188
2976,252
2926,67
2853,293
2719,126
2624,109
2985,90
2909,77
2911,130
2780,357
2854,338
2856,2
2997,315
3152,65
2945,76
2821,63
3002,166
3030,81
3041,125
2878,339
2770,51
2733,89
3159,62
3123,94
2673,69
2787,99
2544,86
3162,55
2998,151
2972,37
2859,113
2851,43
2601,48
2814,5
3025,96
2955,3
2869,325
3067,133
2905,248
3001,17
2712,72
3050,72
2882,37
2962,108
2762,357
3041,144
2984,132
3090,131
3008,356
2900,66
3014,234
2898,254
2898,114
2834,32
2780,96
2896,276
2898,352
2838,322
2802,91
2891,292
2902,342
2853,39
3025,194
2960,104
2932,113
2896,351
2905,353
2921,258
3046,335
2752,68
2904,9
2906,87
2756,81
2666,63
2654,78
2975,354
3131,318
2913,321
2908,198
2910,266
2770,68
2914,113
2905,329
2917,280
2924,270
2987,236
2999,347
2878,290
2915,297
2918,310
2925,205
2942,5
2918,8
2931,267
2997,351
3037,346
2929,75
3174,350
3082,79
2841,96
2928,294
2939,288
3103,356
3096,73
3064,59
2917,50
2920,295
2935,32
3129,38
2924,53
2929,302
2936,22
2938,0
3004,273
3168,203
3130,110
2775,191
2744,81
2698,71
2927,68
2941,16
2942,350
3112,133
2931,114
2944,0
2948,1
3038,13
2953,13
2954,344
2959,358
2980,66
2749,169
2943,282
2969,2
3156,84
3060,95
2976,348
2948,79
2851,323
2937,325
3104,50
2753,75
2666,132
2955,26
2953,19
3129,44
2996,34
2859,125
2979,265
2955,86
2948,310
3146,84
2683,98
3159,346
2952,54
2950,328
2953,323
2861,164
3165,343
2952,27
2954,38
2952,280
2957,270
2957,255
3188,101
2955,27
2951,84
3111,98
2952,55
2953,270
3121,316
2855,54
2746,43
3124,109
2963,300
3112,338
2926,18
2811,114
2656,72
3064,117
3014,326
2917,317
3031,234
3138,313
3098,112
3032,349
2982,10
3032,339
2896,72
2846,135
2995,39
2795,144
2955,141
3132,48
3241,202
3057,86
2977,95
2976,87
2755,45
3160,209
2954,45
2780,352
2940,90
2943,169
3099,290
2895,327
2779,15
2595,37
2951,112
3005,259
3035,352
3113,77
